questionID,questionTitle,questionText,questionUrl,topics,therapistName,therapistUrl,answerText,upvotes
55711873a03de6c365f45bbb,About a year ago I found out my husband had cheated on me.,"Cheating is something unacceptable for me but because we have two daughters I decided not to break up the family.
However, now I am struggling to forget and forgive what happened. I feel like I cannot trust him. Without trust, I cannot stay in this relationship. On the other hand, I do not want my children to get hurt. I'm not sure how to move forward?",https://counselchat.com/questions/about-a-year-ago-i-found-out-my-husband-had-cheated-on-me,"Relationships,Marriage",Danielle Alvarez,https://counselchat.com/therapists/danielle-alvarez,"<p>First of all, my heart goes out to you. Infidelity is an extremely challenging obstacle to overcome. There are some things that you should consider. First of all, did he seem truly remorseful? If you felt in his heart that he was truly sorry for what he had done, it will give you a piece of mind that it was a  mistake. </p><p>Secondly, was he forthcoming with this information? How about with answering your questions after the truth was uncovered? If you found that he was still lying or not forthcoming, the sting is even more painful. He should be able to answer any question you have honestly and without hesitation.</p><p>Thirdly, has he shown a positive difference after this experience? At this time, he should still be proving his faithfulness to the marriage, you and the children.</p><p>Keep in mind that experiencing infidelity is a form of grief. It is not a quick process that can easily be overcome. What you are experiencing is 100% normal. </p><p>My best suggestion would be to see a marriage therapist. Find out what drove your husband to cheat in the first place and decide if this aspect in his life has been resolved. I know its important for you to keep your family together but children can sense anger and frustration, this is not a healthy environment either. If you decide that you can no longer remain in the relationship, a therapist will also be able to help you cope with the separation along with addressing your children's needs.</p><p>Please know that you are not alone and that unfortunately, many relationships have endured this very thing. It may also be helpful to reach out to people who have experienced similar obstacles. The web is a great resource to find groups whether online or in person to use as a support or sounding board.</p><p>Best of luck to you and your family!</p>",0
55717c13a03de6c365f45be9,"Sleeping, Anger and Anxiety","I have a lot of issues going on right now. First of all, I have a lot of trouble sleeping at times, while other nights I sleep too much and still feel quite tired. I’m also noticing increased irritability and experiencing anxiety attacks that last for hours. Is there something wrong with me and if so what should I do?",https://counselchat.com/questions/sleeping-anger-and-anxiety,"Anxiety,Anger Management",Danielle Alvarez,https://counselchat.com/therapists/danielle-alvarez,"<p>It sounds as if you may be experiencing a bout of anxiety and/or depression. Sleeping difficulties, irritability and anxiety attacks all are correlated with these mood disorders. And it’s actually quite common for someone to deal encounter this during their lifetime. </p><p>Also, keep in mind that just because you are experiencing this now does not mean that you will be dealing with it the rest of your life. Many times, it can be a single episode and if treatment is received, you can help prevent any recurrent episodes.</p><p>However, you may want to first talk with your primary physician to rule out any medical issues that could be causing these problems. There may be a reason for the sudden onset of these symptoms that can be addressed quickly. </p><p>On the other hand, if it is determined that you are experiencing anxiety and/or depression without a medical reason, there are two methods that are very helpful in your treatment:</p><p><b>#1 Talk therapy with a certified therapist</b></p><p>He/She will be able to address the concerns you’re experiencing and discovering if there is an underlying issue that may be causing it.</p><p><b>#2 Medication</b></p><p>There are many medications that can assist you with the feelings that you are experiencing. Your doctor will be able to help you find the right one that works for you. If one doesn’t work, keep trying. There are many different options to address your specific needs.</p><p>Also, a combination of these two options is extremely beneficial!</p><p>Thank you for your question. I sincerely hope that you feel better soon!</p>",0
5571cff7a03de6c365f45bff,I'm losing my husband because my lack of sex drive,"I have no sex drive due to medical issues. I’ve shut down completely and closed everyone out. I’ve even told my husband that I wanted a divorce since that’s what I thought he wanted to hear. However, it devastated me when I learned he's seeing someone else.
I’ve since told him that I wanted to work things out but he’s not sure I actually mean it. He thinks the only reason I want him back is because I’m jealous.  How do I show him I’m serious?",https://counselchat.com/questions/i-m-losing-my-husband-because-my-lack-of-sex-drive,"Marriage,Intimacy",Danielle Alvarez,https://counselchat.com/therapists/danielle-alvarez,"<p>I’m sorry to hear about your current situation. My heart goes out to you during this time.</p><p>First of all, it is of vital importance that you discuss your symptoms with your doctor. Regardless of whether you are able to mend your relationship with your husband, you need to address the physical issues you are experiencing. More than likely he/she will be able to help you relieve some of these symptoms.</p><p>Secondly, you must be upfront and honest with your husband. Intimacy is a large part of a relationship and it is unfair to your husband that you did not disclose how you were feeling. I think he would appreciate knowing that it was your medical problems causing the lack of sexual desire as opposed to the reason being him.</p><p>If you explain to him that you are addressing your sexual issues with your doctor in order to enhance your relationship, he may be more willing to see that you are serious in wanting to mend the relationship. </p><p>The conversation will be hard to explain to your doctor and your husband since it is of such a personal nature but it will be extremely beneficial. And please note that the reason for the feelings you were experiencing (or lack thereof), was not your fault.</p><p>Best of luck to you and your husband!</p>",0
55717c13a03de6c365f45be9,"Sleeping, Anger and Anxiety","I have a lot of issues going on right now. First of all, I have a lot of trouble sleeping at times, while other nights I sleep too much and still feel quite tired. I’m also noticing increased irritability and experiencing anxiety attacks that last for hours. Is there something wrong with me and if so what should I do?",https://counselchat.com/questions/sleeping-anger-and-anxiety,"Anxiety,Anger Management",Keisha Helms,https://counselchat.com/therapists/keisha-helms,"<p>Hi there. I have to commend you on reaching out to get some answers on why you are feeling the way that you are feeling. A lot of people secretly go about their lives every day feeling this way because they are too afraid of what the answer might be.</p><p>First off, what stressors do you have in your life right now? Financial, relationship and unemployment are all common stressors for people. They can often make it difficult for us to sleep at night due to the constant racing thoughts and wonders of how you will deal with it all. </p><p>Secondly, do you have a history of depression or does depression run in your family? Some of the symptoms listed here in this question (i.e. trouble sleeping, constant fatigue, too much sleep, anger &amp; anxiety) are all common symptoms of depression. Often times, these symptoms can be overlooked and mistaken for &#34;just being tired.&#34; </p><p>Furthermore, it's important to ask yourself, if you are feeling worthless, problems with concentration and recurrent thoughts of death. If you are having these symptoms, please seek help IMMEDIATELY. </p><p>Lastly, considering your stated symptoms I would recommend reaching out to your Doctor for further consult. It's always better to be safe and the earlier you catch the symptoms the faster you will get to feeling better!  do Some helpful tips for the your Doctor would be to monitor your sleep habits (i.e. how much or little are you sleeping), make a list of your triggers for your anger outbursts as well as your triggers for your anxiety attacks. </p><p>I hope this was helpful and the best of luck to you.</p>",0
557136aaa03de6c365f45bd5,I need help of letting go of a man who hurt me but it’s so hard. How do I do it?,,https://counselchat.com/questions/i-need-help-of-letting-go-of-a-man-who-hurt-me-but-it-s-so-hard-how-do-i-do-it,Relationships,Danielle Alvarez,https://counselchat.com/therapists/danielle-alvarez,"<p>It is incredibly hard to let go of a relationship that was meaningful in your life. Even though you consider the relationship to be a hurtful one, I’m sure there are some aspects about it that are hard to let go of (i.e. time invested, mutual friends, positive memories, etc). So it is very understandable why it’s hard for you. </p><p><span>However, the most important piece here is that you know that this relationship is harmful. That is great that you have recognized this. Unfortunately, some men and women do not realize the damaging and hurtful situation that that they are really in.</span></p><p>Keep in mind that the longer you stay in this relationship, the longer it will be until you find the RIGHT person. You are doing this to better yourself and your future. Look at it this way, being in a destructive relationship is comparable to an illness or disease. You are simply, taking the correct measures to rid you of this sickness and to get well.</p><p>It may also help to write down a list of negative aspects of the relationship and keep it close if times arise when you begin to question yourself or start to miss this person. Constant reminders of why you ended the relationship will be helpful to keep you on right track and in the right mind setting.</p><p>It will be difficult, but it’s doable. Give your chance to start on your deserved happiness now.</p><p>Best of luck!</p>",0
55725709a03de6c365f45c37,My parents are threatening to get rid of the only things I still care about,"The last of my emotions belong to my pets. Today my dad said he might get rid of them tomorrow. If that does happen I might dig hole in the ground with a paper that says ""here lays my emotions. R.I.P."" I practically have no emotions left and I came to the realization about this not being normal by comparing my reaction to certain situations to my family's. What's wrong with me?",https://counselchat.com/questions/my-parents-are-threatening-to-get-rid-of-the-only-things-i-still-care-about,Family Conflict,"Kristi King-Morgan, LMSW",https://counselchat.com/therapists/kristi-king-morgan-lmsw,"<p>It sounds to me like you have had a lot going on and now you are afraid you are going to lose the last things you care about, your pets.  I do not know what all is going on in your family, and I cannot answer for your dad’s actions or his reasoning behind this.</p><p>I would recommend that you focus on developing healthy coping skills.  We cannot change what others do but we can change how what they do affects us.  If you have all of your emotions and all of yourself tied up into one thing (like your pets) then when that thing is taken away it causes a lot of emotional distress.  It is really good to have a wide variety of interests such as friends, hobbies, games, etc.  Develop other things that you care about and are passionate about.</p><p>Another reason for developing healthy coping skills to deal with whatever might be going on in your life is if you don’t have healthy ones, you may develop some very unhealthy ones.  You have to cope somehow, right?  Developing unhealthy ways of coping with life is only going to make life more difficult for you.</p><p>I don’t know if this is what it is like for you at your house, but there are two kinds of household environments that can cause dysfunction in children. One is when you grow up in a very rigid stern household where all decisions are made for you and you feel like you have no control over anything. The other is a household where things were chaotic and you never knew what was going to happen next and had no stability. People need to have some stability in their lives and need to feel in control over some things in order to feel safe.  Both of these environments can lead you to develop some unhealthy ways of coping with life.  Please talk to a trusted adult about your feelings before it gets any worse.</p>",0
55723d8aa03de6c365f45c31,My girlfriend broke up with me but I want her back.  What do I do?,"Me and my girlfriend just broke up. She said she loves me but is not in love anymore. This came out of nowhere. We seemed so happy together.
It all started when she went to Missouri to visit her family. The first week she was there she was fine then once she went to this one sister’s house everything changed. That's when she told me she loved me but was not in love with me anymore. I thought maybe it was just because she missed her family and she just wanted to be home because she told me that she could not leave them again.
Then she told me to come to her in Missouri. So that's what I did. I quit my job I dropped everything, said goodbye to my family in Florida and drove 15 straight hours to be with her.
Once I got there everything was fine again.  She apologized for everything and said she didn't mean any of it then we were good for about a week. Then she went back to saying she didn’t love me anymore and had no feelings for me.
The only thing that really gets me and makes me not want to accept this is that now she is pregnant. This wasn’t an accident. We were trying to get pregnant, so all this is hard to accept. I love her so much. I have never been bad to her. I've treated her the best I can. I wanted her to be my wife. I was going to propose to her when she got back. Now I'm losing my family and my mind. I don't know what to do.",https://counselchat.com/questions/my-girlfriend-broke-up-with-me-but-i-want-her-back-what-do-i-do,Relationships,"Kristi King-Morgan, LMSW",https://counselchat.com/therapists/kristi-king-morgan-lmsw,"<p>I am sorry to hear of these troubles.  I see a few issues here.  I wonder why you were both trying to get pregnant when the relationship seemed troubled?  Some people think that they can fix a broken relationship by getting pregnant, and all this does is bring up more problems.</p><p>You say you never treated her badly, and I believe you.  People in a relationship can still be unhappy even when there is no abuse or mistreatment going on.  In fact, giving too much of yourself to the relationship and not having a “self” outside of this relationship can be unhealthy.  It takes two whole, healthy, happy people who are that way when they are single to come together to make a whole, healthy, happy couple in a relationship.  Expecting your partner to meet all your needs or to provide your happiness is not going to work.</p><p>There are two books that I recommend you buy and read.  One is Codependent No More.  The other is Can My Relationship Be Saved?</p><p>Sometimes when you cling and try even harder to hold onto someone, it makes you both miserable.  You cannot change her and cannot change her mind.  Sometimes the best thing is to let go.  If it is meant to be, you will end up back together again.  It seems like this is something that she needs to decide since she is the one that keeps doing the leaving.  I suggest backing off and letting her go.  Maybe she needs time to clear her head and make up her mind.  If it is meant to be, she will come back. If not, use this time to work on being a healthy happy you on your own.</p>",0
5572e7a4a03de6c365f45c58,I endured sexual and physical abuse by my brother as child,Now I have anger and trust issues. How can I treat this and fix myself?,https://counselchat.com/questions/i-endured-sexual-and-physical-abuse-by-my-brother-as-child,"Domestic Violence,Anger Management,Family Conflict","Kristi King-Morgan, LMSW",https://counselchat.com/therapists/kristi-king-morgan-lmsw,"<p>I will assume that for whatever reason, you either do not want to or are not able to seek counseling for this.  However, I highly urge you to do so because long-term childhood abuse does have negative consequences for your life as an adult, as it seems you are already aware. </p><p>There are confidential and free crisis hotlines that you can call that deal with sexual abuse.  Some/most also offer free counseling services in local areas.  That would be a good place to start looking, especially if cost of counseling is an issue.</p><p>The important thing to know is that what happened was not your fault and that you deserve to live a happy life free of the past.  Having anger and trust issues after something like this is a perfectly normal reaction to what happened to you.  Angry?  Yes! At your brother for what he did, at your parents for not protecting you.  Having trouble trusting?  Of course!  The very people who were supposed to love and protect you hurt you instead. Two books that might help you are Codependent No More and Boundaries: Where You End and I Begin.</p>",0
55723117a03de6c365f45c1a,How can I get people to listen?,"I've never been able to talk with my parents. My parents are in their sixties while I am a teenager. I love both of them but not their personalities. I feel that they do not take me seriously whenever I talk about a serious event in my life. If my dad doesn’t believe me, then my mom goes along with my dad and acts like she doesn’t believe me either. I’m a pansexual, but I can’t trust my own parents.
I've fought depression and won; however, stress and anxiety are killing me. I feel that my friends don't listen to me. I know they have their own problems, which I do my best to help with. But they don't always try to help me with mine, when I really need them. I feel as if my childhood has been taken from me. I feel as if I have no one whom I can trust.",https://counselchat.com/questions/how-can-i-get-people-to-listen,"Anxiety,Family Conflict,Depression,Stress,Social Relationships",Keisha Helms,https://counselchat.com/therapists/keisha-helms,"<p>Hi there. Being 15 years old can be a very difficult time in your teenage life. I remember when I was 15 and how I often felt my parents weren’t listening to me. It’s even more difficult when you feel that you do not have a friend that you can confide in. </p><p>Having depression in the past and being able to get through it shows me that you can get through anything! Depression alone is a very difficult problem to work through. In addition to the communication problem with your parents, it appears that you are also struggling with stress and anxiety. We all have stress and anxiety in our lives. If we didn’t, none of us would be living. Anxiety &amp; stress keep us on our toes! Often, I have to remind myself of this as well. However, it is how we manage stress and anxiety, so it will not overcome our lives. </p><p>Are you familiar with relaxation techniques, such as: deep breathing exercises, meditation or yoga? Relaxation Techniques can help you tremendously in reducing your stress and anxiety. </p><p>Deep breathing exercises are helpful when you are on the go, such as school, shopping, out with friends or whatever extracurricular activities you engage in.  Most people do not take full advantage of their lung capacity. I know, that sounds silly. But, it’s true. You would be surprised how much air you lungs can hold. Imagine being in the Doctor’s office and taking deep breaths. This is what you want to do when you are feeling overwhelmed and/or stressed. Take a moment to take in at least 10 deep breaths and let them out slowly. You will be surprised how well you feel afterwards. </p><p>Meditation and Yoga are also healthy forms to working through stress and anxiety. You will need a quiet place for your meditation. You want to be “in the moment” and take in the peace and serenity. All it takes is a quiet place, closing your eyes and thinking of your “happy place.” Some people use meditation music as well. If you have access to this type of music and or the internet for more ways to practice meditation, please go for it! </p><p>Yoga on the other hand will take a little more work and practice. I would not suggest you learning this on your own, if you have never attempted yoga before. Find an experienced Yoga instructor to teach you the ropes and/or ask your school counselor about the possibility of getting someone to come to the school to teach the students. </p><p>Lastly, in regards to your parents it is very important to be able to have a relationship where you feel comfortable communicating. I would recommend writing a letter to them, if you are unable to express how you feel in person. A letter is more intimate and requires a little more effort on their end. If they are open on working on this relationship, maybe suggest family counseling to fully work on this issue.</p><p> I hope this was helpful for you and I wish you the best! </p>",0
556bfebbc969ba5861709e00,Dealing with an unfaithful and judgmental significant other,"I have been with this guy on and off for 8 years. At first, we used to do things together and our sex life was ok. Then things started to change, we'd break up and reconnect, and he cheated on me numerous times.  We've also had two beautiful baby girls during this time. Now we argue and he says I am not affectionate at all or I don't know how to please a man, when I work part-time, take care of a 2 year old and a 5 month old and cook. Sometimes he cooks, but he also spends a lot of time on the internet. In addition, I have 2 boys and he has 1 son. I feel somewhere I have lost something. It's not that I don’t care, I truly love this guy, but I'm just tired of being the one who is always being judged. Please, I am in need of a Christian counselor to help us because I really need to speak to someone.",https://counselchat.com/questions/dealing-with-an-unfaithful-and-judgmental-significant-other,Relationships,Rebecca Duellman,https://counselchat.com/therapists/rebecca-duellman,"<p>I don't think you’ve lost something, I think you’ve found something - your breaking point, and it's about time. Your boyfriend seems to be a very selfish and immature man who reconnects with you when it's convenient for him. Obviously, he has his own issues, but I want to address yours. I agree you need to talk to someone. The fact that you’ve put up with his repeated cheating and then letting him blame you for it (by saying you're not affectionate enough, etc.), tells me you probably have low self-esteem and have likely told yourself over the years that you don't deserve any better. You do! You may truly love this guy, but based on his behaviors, he does not love you, not in the way you deserve.  And although you may want to believe he can change, he has proved over and over again that he's not willing to, so you need to do what is best for you and your children. What would you tell your daughters if someone was treating them this way? Would you want your sons to treat women this way? That's what you're teaching your children when they see this.</p><p>Like I said, I agree that you should talk to someone. You can ask your boyfriend to go too, but my guess is he won't. Even if he does, you should still see someone individually to work on YOU. I understand it's not easy to just kick him out, especially since you have children together, but a counselor can help you talk through all the details while helping you raise your self-esteem and self-worth.</p>",0
